"","SITEVISITID","METHOD","OBS_YEAR","REGION","ANALYSIS_SCHEME","SEC_NAME","ISLAND","SITE","DATE_","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","DEPTH","HARD_CORAL","CCA","MA","SAND","OTHER_BENTHIC","nCounts","nReps","H","R","E","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","UNKNOWN","TotFish","Acanthuridae","Scaridae","Serranidae","Mullidae","Holocentridae","Carangidae","Lutjanidae","Lethrinidae","Carcharhinidae","Sphyraenidae","Sphyrnidae","Caesionidae","Chanidae","Anthiadinae","Scombridae","Myliobatidae","SPECIESRICHNESS","GEOREGION"
"936",772,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00008",2006-01-20,"Lagoon","Mid",16.73182,-169.47962,8,NA,NA,NA,NA,0,6,3,1.89108826379043,8.83333333333333,0.871735859893318,0.85778515625,0,19.4196937480596,5.05713158530344,0,25.3346104896131,10.6164955965227,8.80319815153691,0,1.41410452503999,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,"LAGOON"
"937",773,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00009",2006-01-21,"Lagoon","Mid",16.7286,-169.48565,14,NA,NA,NA,NA,0,6,3,1.67246728149204,9.33333333333333,0.784068342268173,2.5062284407314,0,19.6550635184206,4.6341805172248,0,26.7954724763768,11.5774970775992,8.07756644082138,0,0.292236537034945,0,1.1515096907314,0,0,0,0,0,0,0,0,0,0,13,"LAGOON"
"938",774,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00011",2006-01-21,"Lagoon","Mid",16.72188,-169.52398,14,NA,NA,NA,NA,0,6,3,2.45141540448778,18.3333333333333,0.854032302701116,1.845703125,23.6996862741558,108.017601562154,11.8691434624494,0,145.432134423759,82.6600247095973,22.1974327332911,0,0.906886231980608,0,0,1.845703125,0,0,0,0,0,0,0,0,0,20.6666666666667,"LAGOON"
"939",775,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00012",2006-01-21,"Lagoon","Mid",16.74728,-169.52397,10,NA,NA,NA,NA,0,6,3,2.04058162655394,13.1666666666667,0.798113555318257,0.717071816833411,0.380121206100711,22.355085933105,19.9785214847126,0,43.4308004407518,10.2607684766335,11.6024647663057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,"LAGOON"
"940",776,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00004",2006-01-22,"Lagoon","Mid",16.75855,-169.49533,8,NA,NA,NA,NA,0,6,3,1.31595551303485,8,0.642260695285762,0,0.651636353315505,27.94857649266,14.2063236370967,0,42.8065364830721,3.76618734541788,24.1823891472421,0,10.1312303635493,0,0,0,0,0,0,0,0,0,0,0,0,11,"LAGOON"
"941",777,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00005",2006-01-22,"Lagoon","Mid",16.75968,-169.51173,13,NA,NA,NA,NA,0,6,3,2.15966527936516,14.6666666666667,0.806440210837478,0.92411171875,1.0103153476419,24.8442065203737,17.6318892871255,0,44.4105228738911,12.0870416028029,11.6764161341583,0,0.963805790586949,0.281733141896916,0,0,0,0,0,0,0,0,0,0,0,20.3333333333333,"LAGOON"
"942",778,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00010",2006-01-22,"Lagoon","Mid",16.76325,-169.51203,13,NA,NA,NA,NA,0,6,3,2.08751422018291,12.5,0.844045627001435,1.80178896055599,0.543030294429588,33.4448856900969,8.32191491401781,0,44.1116198591002,17.9249654791044,15.5199202109925,0,0.529102037519429,0.308450291778908,0,0,0,0,0,0,0,0,0,0,0,15.6666666666667,"LAGOON"
"943",779,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00017",2006-01-23,"Forereef","Mid",16.69632,-169.56065,15,NA,NA,NA,NA,0,6,3,2.30513642150541,22.6666666666667,0.73905337359795,58.8248490772866,20.3604907497954,133.927780964944,9.14009080006062,0,222.253211592086,98.5492750688092,32.865691145995,0,1.69152460259062,11.4258309987494,8.03225457898158,4.17029615545507,0,40.7684461922447,0,0,0,0,0,0,0,30.6666666666667,"SOUTH"
"944",78,"BLT",2001,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00004",2001-02-20,"Forereef","Mid",5.87373,-162.1165,12,NA,NA,NA,NA,0,6,3,2.26903398151765,19.3333333333333,0.773487619290222,137.323573365598,0.923522495324372,8.5332804585021,11.9369788622864,0,158.717355181711,3.17635854582845,4.97481726104432,5.89328017368014,0.354359761948268,0,52.8251104000294,72.6226439196204,0,0,0,0,0,0,0.0755946026311902,0,0,29,"INSIDE TERRACE"
"945",780,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00018",2006-01-23,"Lagoon","Shallow",16.731,-169.53947,3,NA,NA,NA,NA,0,6,3,2.67225010532091,22.3333333333333,0.869922224770442,16.1027863001729,9.99222839823288,132.007918695169,31.7053429409038,0,189.808276334478,102.785991819124,25.2663554329473,0,7.70792622109013,0.631481878128418,13.6330636439229,0,0,0,0,0,0,0,0,0,0,26.6666666666667,"LAGOON"
"946",781,"BLT",2006,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00019",2006-01-23,"Backreef","Shallow",16.7447,-169.53633,2,NA,NA,NA,NA,0,6,3,2.22967109524348,15,0.824236153967448,0.906078125,4.22224421821732,17.3102358088611,16.5439929201264,0,38.9825510722048,9.59302362633536,7.7172121825257,0,0.458482412421122,2.68154749900918,0,0,0,0,0,0,0,0,0,0,0,21,"LAGOON"
"947",782,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00005",2006-01-28,"Forereef","Mid",0.8042,-176.6215,12,NA,NA,NA,NA,0,6,3,1.68128704010184,33,0.483802841382503,186.014701780895,40.1602904499034,42.0105072042953,14.4576596697705,0,282.643159104864,23.7011525116747,12.7171622744956,20.1822331767929,0,9.25506365972109,8.05872984632441,19.737391839705,0,141.29659991709,0,0,14.0524364730569,0,8.05651926012842,0,0,43.6666666666667,"WEST"
"948",783,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00011",2006-01-28,"Forereef","Mid",0.7989,-176.6205,12,NA,NA,NA,NA,0,6,3,1.68887391998012,31.3333333333333,0.492811151668104,101.977170232346,13.7640775337332,19.6515032592438,17.5075765140284,0,152.900327539351,17.8707314880075,2.38333595160349,23.4350246421795,1.44504980701259,5.64173387873769,16.0176839344451,11.4309250846631,0,45.7975353542578,0,0,0,0,4.2538243125,0,0,44.6666666666667,"WEST"
"949",784,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00014",2006-01-28,"Forereef","Mid",0.81492,-176.623989,12,NA,NA,NA,NA,0,6,3,2.26739447125152,37.6666666666667,0.626680407192411,214.114975593603,21.5091770269672,56.4167587894546,25.0182902372794,0,317.059201647304,42.1258659218828,10.1119779815201,40.2937261315077,3.30201959271671,21.9197501188658,3.59058537416868,10.3233369603807,0,157.665948681098,0,0,0,0,5.833764825,0,0,52,"WEST"
"950",785,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00008",2006-01-29,"Forereef","Mid",0.79975,-176.6207,14,NA,NA,NA,NA,0,6,3,1.74642409078248,32,0.504516700023086,33.7584755177968,13.6616333801457,17.7478230932666,7.5966208347248,0,72.7645528259339,11.7527563837844,2.60020906272634,21.2681253200738,0.368673669232569,8.34881835681792,0.274849814099458,10.3638302321195,0,0,0,0,0,0,4.03395358333333,0,0,43,"WEST"
"951",7851,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00499",2015-01-26,"Forereef","Deep",16.74149129,-169.54639597,18.25,7.5,5.5,4,4,79,2,1,2.21511879695542,29,0.659851120233129,31.4849721532357,6.50280095929432,32.532441325912,27.889340607968,0,98.40955504641,7.31783386552273,24.0892617449746,0,0.282796639994336,0,16.4510774481826,7.60215681454113,0,0,0,0,0,0,0,0,0,37,"NORTH"
"952",7852,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00517",2015-01-26,"Forereef","Mid",16.74895403,-169.53866073,11.5,10,7.5,3,37.5,42,2,1,2.64549266237974,30.5,0.774474291352294,13.5499962371172,19.2234659681603,14.8791346207013,7.10189139917921,0,54.754488225158,6.79269659269547,7.12279350848534,0,6.00329928209566,4.01615686860484,1.19009883020234,5.52225389603804,0,0,0,0,0,0,0,0,0,42,"NORTH"
"953",7853,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00520",2015-01-26,"Protected Slope","Mid",16.70061543,-169.56079775,10.25,4,35,1,0,60,2,1,2.3270376972548,32,0.67139415543274,43.7781407863527,111.491720539977,54.7732425546636,5.96487647115531,0,216.007980352149,42.0533402671086,16.5592292122249,0,1.54799331074627,7.94328617367961,27.558409337615,8.29936581271084,0,0,0,0,0,0,0,0,0,43,"SOUTH"
"954",7854,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00495",2015-01-26,"Protected Slope","Mid",16.68813117,-169.547322,12.2,15,35,0,0,50,2,1,2.75244902046948,30,0.810014449084689,8.63783525612125,10.2875380050901,89.5371342296153,7.01932705134507,0,115.481834542172,43.5645397885363,44.9585250376191,0,3.32348761737198,0,0,7.56916707566594,0,0,0,0,0,0,0,0,0,40,"SOUTH"
"955",7855,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00498",2015-01-26,"Forereef","Deep",16.7647545,-169.52630002,22,0.5,22.5,7,4,66,2,1,2.03664488163734,33.5,0.581353406787808,17.7661287865978,20.2405161766977,82.6098915156298,7.62724214323309,0,128.243778622158,76.9571544301095,18.4072483574574,0,1.01022558404473,0.16967875945975,0,17.0194268452583,0,0,0,0,0,0,0,0,0,42,"NORTH"
"956",7856,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00516",2015-01-26,"Forereef","Mid",16.77717724,-169.49976954,11.6,6.5,17.5,5.5,0,70.5,2,1,1.92804148899629,36,0.533809957283359,12.2172973826931,85.0533256667718,30.1347772430557,19.6409873538922,0,147.046387646413,10.8154242087143,18.8238665392276,0,6.28560906697531,65.3620518634101,1.49204308609755,6.77981383391485,0,0,0,0,0,0,0,0,0,49,"NORTH"
"957",7857,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00519",2015-01-26,"Forereef","Mid",16.76916791,-169.52085036,15.25,1.5,19.5,4,1,74,2,1,2.80618940798176,36,0.783223865232489,5.3299771053069,23.992163216674,26.9696516616496,3.46740744344946,0,59.7591994270799,27.7947582893099,7.35124634796317,0,0.422479470425158,8.73940018027202,2.34784390580117,2.84097515203575,0,0,0,0,0,0,0,0,0,49,"NORTH"
"958",7858,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00581",2015-01-27,"Protected Slope","Deep",16.67202668,-169.55216322,21.05,4,5,3,0,88,2,1,1.29879194799728,8,0.642931048588011,5.60332805424022,0,46.3581558395467,2.33545668149673,0,54.2969405752837,43.2192107747191,3.13894506482762,0,0.770182034726058,0,4.83314601951416,0,0,0,0,0,0,0,0,0,0,13,"SOUTH"
"959",7859,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00496",2015-01-27,"Protected Slope","Mid",16.70574783,-169.51260265,14.15,9,50,0,6,35,2,1,2.10008619473031,14,0.796066907122439,9.62868268619404,7.91114964246246,26.7689370588416,0.985234968536172,0,45.2940043560343,23.7727070364089,2.99623002243274,0,0.0668672709653461,0,8.38660075612337,0,0,0,0,0,0,0,0,0,0,18,"SOUTH"
"960",786,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00010",2006-01-29,"Forereef","Mid",0.78987,-176.61577,14,NA,NA,NA,NA,0,6,3,1.84336040858997,31.6666666666667,0.591705412323791,301.322437236837,59.3498163303219,25.9540904781813,22.9293715933947,0,409.555715638735,17.4471432648296,14.2859507857262,34.661623560809,1.45709024356608,14.8408678230835,9.98066458200406,33.1701701551202,3.53395177024607,213.588994850856,0,0,19.9760635860333,0,8.21020678333333,0,0,57.3333333333333,"SOUTH"
"961",7860,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00494",2015-01-27,"Protected Slope","Mid",16.71014842,-169.48866452,14.5,11.5,12.5,12.5,22.5,41,2,1,2.31355813541038,20.5,0.774015075740399,1.3340721007614,8.25745080741291,47.793671590639,5.10567060508291,0,62.4908651038963,37.2126154441457,6.83095816585231,0,2.70229546519342,0,0,0.237671381683897,0,0,0,0,0,0,0,0,0,27,"SOUTH"
"962",7861,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00536",2015-01-27,"Lagoon","Mid",16.72221056,-169.48199127,8.15,8,35,9.5,27.5,20,2,1,2.29569817009876,15.5,0.837802914275885,32.9100215872314,0.111240908792019,9.48635666007071,4.51525671589117,0,47.0228758719853,5.57458079360175,3.91177586646896,0,1.78704987071594,0,32.4831445456629,0,0,0,0,0,0,0,0,0,0,22,"LAGOON"
"963",7862,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00579",2015-01-27,"Protected Slope","Deep",16.69251398,-169.52887251,20.5,1.5,26,0.5,25,47,2,1,2.64696893372969,26.5,0.814653592121751,11.4941039272762,3.54883074033737,25.4023559984766,10.4283481861233,0,50.8736388522135,19.1083137592377,5.36373213504262,0,6.34374319867141,0,10.6901231349257,0,0,0,0,0,0,0,0,0,0,37,"SOUTH"
"964",7863,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00552",2015-01-27,"Lagoon","Shallow",16.73080637,-169.49935782,5.25,5,20,1.5,27.5,46,2,1,2.46217157194293,22,0.796550551826895,0.617098378785065,0.036715429711656,32.1452345945929,3.65720231506122,0,36.4562507181508,12.2409985770061,19.8477257264504,0,0.548544954540356,0,0,0,0,0,0,0,0,0,0,0,0,27,"LAGOON"
"965",7864,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00525",2015-01-27,"Protected Slope","Deep",16.7064064,-169.52319092,19.25,13.5,27.5,0.5,10,48.5,2,1,2.20728593557062,14,0.835976592495583,0,0,9.95871227347595,3.64349000217295,0,13.6022022756489,4.23112037364957,5.58341665638842,0,0.270444201148021,0,0,0,0,0,0,0,0,0,0,0,0,20,"SOUTH"
"966",7865,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00539",2015-01-27,"Lagoon","Mid",16.71223341,-169.52231912,16.7,21.5,17.5,0.5,2.5,58,2,1,1.61183767931026,17,0.572704422197445,1.38419812692702,0.387383452121338,35.3233888598575,3.25171804941161,0,40.3466884883175,27.8310726621431,7.46233647087057,0,0.510685693482064,0,0,1.38419812692702,0,0,0,0,0,0,0,0,0,21,"LAGOON"
"967",787,"BLT",2006,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00016",2006-01-29,"Forereef","Mid",0.81095,-176.62277,14,NA,NA,NA,NA,0,6,3,1.90310012782778,35.1666666666667,0.535300971693326,66.7140586125241,29.6847199238078,43.4390237217261,12.745132192463,0,152.582934450521,17.5006715656124,11.0876020605273,48.188293469166,0.564606943999184,12.5531614109566,2.05839678288104,10.5469791920398,0,0,0,0,11.4094103139724,0,8.0927335171052,0,0,48,"WEST"
"968",7877,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00594",2015-01-28,"Protected Slope","Deep",16.67953125,-169.47944493,19.25,20,21.5,6.5,2.5,49.5,2,1,1.88049420584513,44.5,0.495393531583443,6.69362449085931,140.649251389705,77.0945454015191,15.7856202952392,0,240.223041577323,30.1186953894107,50.1916086512127,0,4.460398164361,31.4368957369756,2.69668691744724,1.06764955544678,0,0,0,0,0,0,0,0,0,57,"SOUTH"
"969",7878,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00561",2015-01-28,"Protected Slope","Deep",16.7107328,-169.44685651,20.15,8,17.5,3.5,7.5,63.5,2,1,2.48449326656657,21,0.816089139344842,4.70343950485983,2.37931457487738,5.50071451754462,3.89181274008412,0,16.475281337366,4.94154255548679,0,0,0.290547410254721,0,0.913323690069434,0,0,0,0,0,0,0,0,0,0,28,"SOUTH"
"970",7879,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00543",2015-01-28,"Lagoon","Mid",16.72224149,-169.46970482,8.25,2,35,8,30,25,2,1,2.39629329445395,18.5,0.821764322172363,0.391486867420991,0.350003972857983,17.9886447864482,6.51419296374689,0,25.244328590474,7.51285565764351,10.4623904591902,0,1.38334703791974,0,0,0,0,0,0,0,0,0,0,0,0,24,"LAGOON"
"971",788,"BLT",2006,"PRIAs","RAMP_BASIC","Baker","Baker","BAK-00002",2006-01-30,"Forereef","Mid",0.1883,-176.47988,16,NA,NA,NA,NA,0,6,3,1.92840111884946,40.6666666666667,0.520252305978599,91.0060739664105,77.1229900733855,45.3972956764679,53.536817877069,0,267.063177593333,33.3563683158857,9.39966011086708,27.8638683476383,5.76936835821114,80.4717093932532,18.870162078084,57.1940944571515,0,0,0,0,0,0,6.8004488125,0,0,54.3333333333333,"SOUTH"
"972",7880,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00547",2015-01-28,"Lagoon","Mid",16.7240871,-169.49060711,7.7,2,27.5,2,42.5,26,2,1,2.35140559042793,22,0.762504113451733,0,0.217401603926528,23.810309703354,7.91732617538832,0,31.9450374826689,7.80956916429389,15.9157103216604,0,0.634137183885152,1.08223305076933,0,0,0,0,0,0,0,0,0,0,0,30,"LAGOON"
"973",7881,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00478",2015-01-28,"Protected Slope","Deep",16.70530116,-169.39836133,22.8,2,1,6.5,5,85.5,2,1,2.42640579703302,15.5,0.890701517330985,1.5988800608965,0.361700054719078,5.81648968498368,2.72584622241293,0,10.5029160230122,4.27503984943337,1.50524257686471,0,1.3941877389322,0,1.21860585020226,0,0,0,0,0,0,0,0,0,0,23,"SOUTH"
"974",7882,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00483",2015-01-28,"Protected Slope","Mid",16.7326695,-169.42995868,14.15,6,60,6.5,5,22.5,2,1,2.32677884390579,22,0.752748912062926,12.2326643746829,4.41459703149267,24.7421926947798,5.20527629287958,0,46.594730393835,22.3489412333335,2.16079407968734,0,0.972293972014166,0.611323305284484,0,10.341943375825,0,0,0,0,0,0,0,0,0,31,"SOUTH"
"975",7883,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00570",2015-01-28,"Protected Slope","Deep",16.70704502,-169.43071397,21.35,11.5,2.5,10.5,10,65.5,2,1,1.74377180226422,19,0.616491987025523,20.5130230637359,3.97078256440377,7.83814409847856,3.80835532529722,0,36.1303050519155,7.67186042008125,0,0,2.09234020791585,0.796368047866512,11.5450824339909,5.74265385831578,0,0,0,0,0,0,0,0,0,28,"SOUTH"
"976",7884,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00500",2015-01-28,"Protected Slope","Mid",16.71878085,-169.46229061,9.1,4,62.5,12.5,7.5,13.5,2,1,1.83821361797122,15.5,0.670351650664583,1.10024440290936,2.33794669534949,21.1400143356779,2.60716093247358,0,27.1853663664104,18.653615031385,2.35477038650014,0,1.28430970812595,0,0,0,0,0,0,0,0,0,0,0,0,21,"SOUTH"
"977",7886,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00564",2015-01-29,"Protected Slope","Deep",16.69819783,-169.4195445,22.65,2.5,0.5,2,44,51,2,1,1.64798029755866,8,0.845128079181975,0,0.922333098607495,0.278029438103288,0.825065560554401,0,2.02542809726518,0.278029438103288,0,0,0.0751141586895621,0,0,0,0,0,0,0,0,0,0,0,0,13,"SOUTH"
"978",7887,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00575",2015-01-29,"Protected Slope","Deep",16.69077558,-169.44041485,20.5,8,3.5,2.5,1,85,2,1,1.14629850013555,31,0.333179145400455,14.44510822785,124.293477827114,6.78096490366243,5.47679472724935,0,150.996345685876,121.14005523586,0.137201602721428,0,0.853822330580565,3.19545429718108,8.80256772433375,5.0819191920878,0,0,0,0,0,0,0,0,0,44,"SOUTH"
"979",7888,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00554",2015-01-29,"Lagoon","Shallow",16.73968004,-169.49073326,6,1.5,10,1,45,42.5,2,1,1.92796935692452,16.5,0.687916390174501,0.0079131115852224,0,16.0059872131155,3.63696868994188,0,19.6508690146426,4.01855812285628,11.9583266014859,0,0.211580887553336,0,0,0,0,0,0,0,0,0,0,0,0,22,"LAGOON"
"980",7889,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00567",2015-01-29,"Protected Slope","Deep",16.71056408,-169.37313809,30,1.5,0,32.5,2.5,63.5,2,1,1.36558773788029,5,0.859638427325898,5.35023412107003,0,5.4576083745707,1.76019257184074,0,12.5680350674815,5.4576083745707,0,0,0,0,5.35023412107003,0,0,0,0,0,0,0,0,0,0,8,"SOUTH"
"981",789,"BLT",2006,"PRIAs","RAMP_BASIC","Baker","Baker","BAK-00009",2006-01-30,"Forereef","Mid",0.1868,-176.47007,16,NA,NA,NA,NA,0,6,3,2.4474543029698,36,0.687381085540153,284.677054370486,36.5435791296411,22.6772008314155,44.4839541375192,0,388.381788469061,12.7508963290735,3.82079170641386,17.363547657617,0,11.9857856851187,0,224.130602311799,18.8917549651198,36.306400396583,1.11582745866667,0,0,0,1.02550967491343,0,0,45.3333333333333,"EAST"
"982",7890,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00563",2015-01-29,"Protected Slope","Deep",16.72358134,-169.40734707,25.85,1.5,2.5,2.5,3,90.5,2,1,1.9809283833483,8.5,0.926484946276579,1.48924570946419,0.453663376255193,7.37630061389642,2.76374802726864,0,12.0829577268844,7.65439095145379,0,0,0,0,1.46224811628052,0,0,0,0,0,0,0,0,0,0,13,"SOUTH"
"983",7891,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00572",2015-01-29,"Protected Slope","Deep",16.74171559,-169.4067284,19.3,8,20,2.5,0,69.5,2,1,2.40085979949953,21.5,0.792357271315842,88.5485863843127,0.545809241631657,54.6266914533993,40.7630534540391,0,184.484140533383,16.671166853001,37.9478264180012,0,11.9630456469427,29.868398960598,5.79402192614668,70.8781413601805,0,0,0,0,0,0,0,0,0,28,"SOUTH"
"984",7892,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00484",2015-01-29,"Protected Slope","Mid",16.74419579,-169.42441137,11,2,63.5,1.5,0,33,2,1,1.31480159462712,19.5,0.441902094866336,2.82241963797187,1.87899599053836,31.5686506380377,4.17434663402514,0,40.4444129005731,30.3984849062566,0.857890049775525,0,0.934779630998765,0,0,1.58336674477812,0,0,0,0,0,0,0,0,0,27,"SOUTH"
"985",7893,"nSPC",2015,"PRIAs","RAMP_BASIC","Johnston","Johnston","JOH-00538",2015-01-29,"Lagoon","Mid",16.73827347,-169.45786949,9.85,8.5,37.5,11.5,12.5,30,2,1,2.58600957674733,18,0.901351759271322,23.5634327623705,0.425990164263451,9.88416400557444,6.86541624685255,0,40.7390031790609,4.1169756250452,5.7247671360682,0,1.8935715900913,0,22.7234946298276,0,0,0,0,0,0,0,0,0,0,26,"LAGOON"
"986",79,"BLT",2001,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00005",2001-02-20,"Forereef","Mid",5.8956,-162.13792,17,NA,NA,NA,NA,0,6,3,2.13378950243094,20.6666666666667,0.708628044445933,57.6559349047181,1.30815552542633,14.233515955011,46.1167077951778,0,119.314314180333,11.7323171105462,2.308148558607,10.535169491789,0.363978841474951,1.7590516377248,5.3746835263066,39.8341704092047,3.59294603345216,0,0,0,0,0,0.481600322686032,0,0,34.3333333333333,"NORTH"
"987",790,"BLT",2006,"PRIAs","RAMP_BASIC","Baker","Baker","BAK-00016",2006-01-30,"Forereef","Mid",0.1947,-176.4628,12,NA,NA,NA,NA,0,6,3,1.86343362808828,13.3333333333333,0.723040460121688,10.4048027882084,7.19254942172683,11.0344544289181,9.29523227698165,0,37.9270389158351,7.85630235995704,3.06854501441965,3.25078444075819,0,4.95892656033118,0,7.15401834745025,0,0,0,0,0,0,0.998234586573945,0,0,19,"EAST TERRACE"
"988",7907,"nSPC",2015,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00443",2015-02-03,"Forereef","Mid",0.81009996,-176.62243064,14.75,3.5,6.5,1,2.5,86.5,2,1,0.47716670936096,37,0.131086456796374,96.6929970020433,28.9700368369667,7.60081815375442,6.70206432834775,0,139.965916321112,3.87622291479475,0,20.1680070962794,0,4.93205240071018,2.91212668489648,10.9361541569361,0,59.7227395315947,0,0,6.09125251989823,0,17.7817953678254,0,0,53,"WEST"
"989",7908,"nSPC",2015,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00457",2015-02-03,"Forereef","Deep",0.81128424,-176.62296424,18,15,15,10,0,60,1,1,1.40803624481605,47,0.365709679335584,301.587287302301,82.1047120000708,10.5088645777071,4.2080388622301,0,398.408902742309,79.6051957024468,5.75669847982524,23.4262664822845,0,0.392677206190492,4.66096344185274,7.25101233624585,0,266.124974500687,0,0,0,0,2.2272574485111,0,0,47,"WEST"
"990",791,"BLT",2006,"PRIAs","RAMP_BASIC","Baker","Baker","BAK-00005",2006-01-31,"Forereef","Mid",0.197,-176.4862,14,NA,NA,NA,NA,0,6,3,2.56051104514447,42.5,0.691343278874786,137.430995769661,33.9588470488805,137.83821010132,32.0448280244687,0,341.27288094433,102.03064662555,31.5930275881818,25.5292168465358,7.65341311464503,23.1576456675405,7.05038217497827,12.608516245288,1.53797795836564,77.6597976070731,12.242873412,0,0,0,1.79936370833333,0,0,53,"WEST"
"991",7912,"nSPC",2015,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00466",2015-02-04,"Forereef","Deep",0.80187094,-176.60987087,17.8,30,30,1.5,1,37.5,2,1,1.39132234130764,42,0.372557919844029,184.157559441126,156.758007286883,10.0239229333761,50.5384102673755,0,401.477899928761,6.35704212758481,0.573889961213685,6.54777306881387,0,168.325434425015,8.95798165091296,23.2790257617256,0,139.956055014725,0,0,0,0,15.0630436157893,0,0,57,"EAST"
"992",7913,"nSPC",2015,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00461",2015-02-04,"Forereef","Mid",0.80768974,-176.61002149,13.2,37.5,40,5,0.5,17,2,1,1.26025068898046,45,0.330948413108337,44.8968456817636,97.2556477907388,14.2285131624527,14.0122504384787,0,170.393257073434,14.0384161842244,1.28066497474059,12.1399303230485,0,0.786957376066774,9.16851984726075,13.6266674384005,0,0,0,0,0,0,44.5099323183766,0,0,58,"EAST"
"993",7914,"nSPC",2015,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00465",2015-02-04,"Forereef","Shallow",0.80669833,-176.61018167,5.05,20,70,3,0,7,2,1,1.4064292798544,34,0.405709522769922,61.1073081176102,38.1357946690425,17.7400759403059,8.77821385545004,0,125.761392582409,12.0858832995752,2.65326719912866,3.46644118878356,0.188446368267865,0.449283790490043,4.02288070622357,0,0,52.2789108024304,0,0,0,0,14.1146605129655,0,0,46,"EAST"
